assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCA_025394075.1	PRJNA749326	SAMN20368199	JAHXWQ000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B15-446_S17_L001	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539407v1		GCF_025394075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/075/GCA_025394075.1_ASM2539407v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394075.1/GCA_025394075.1_ASM2539407v1_genomic.fna.gz
GCA_025394275.1	PRJNA749326	SAMN20368189	JAHXWG000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B15-436_S7_L001	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539427v1		GCF_025394275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/275/GCA_025394275.1_ASM2539427v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394275.1/GCA_025394275.1_ASM2539427v1_genomic.fna.gz
GCA_025394285.1	PRJNA749326	SAMN20368190	JAHXWH000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B15-437_S8_L001	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539428v1		GCF_025394285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/285/GCA_025394285.1_ASM2539428v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394285.1/GCA_025394285.1_ASM2539428v1_genomic.fna.gz
GCA_025394375.1	PRJNA749326	SAMN20368184	JAHXWB000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B14-419	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539437v1		GCF_025394375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/375/GCA_025394375.1_ASM2539437v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394375.1/GCA_025394375.1_ASM2539437v1_genomic.fna.gz
GCA_025394395.1	PRJNA749326	SAMN20368183	JAHXWA000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B14-418	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539439v1		GCF_025394395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/395/GCA_025394395.1_ASM2539439v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394395.1/GCA_025394395.1_ASM2539439v1_genomic.fna.gz
GCA_025394005.1	PRJNA749326	SAMN20368203	JAHXWU000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B16-455	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539400v1		GCF_025394005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/005/GCA_025394005.1_ASM2539400v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394005.1/GCA_025394005.1_ASM2539400v1_genomic.fna.gz
GCA_025394035.1	PRJNA749326	SAMN20368198	JAHXWP000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B15-445_S16_L001	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539403v1		GCF_025394035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/035/GCA_025394035.1_ASM2539403v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394035.1/GCA_025394035.1_ASM2539403v1_genomic.fna.gz
GCA_025394095.1	PRJNA749326	SAMN20368201	JAHXWS000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B16-453	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539409v1		GCF_025394095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/095/GCA_025394095.1_ASM2539409v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394095.1/GCA_025394095.1_ASM2539409v1_genomic.fna.gz
GCA_025394145.1	PRJNA749326	SAMN20368196	JAHXWN000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B15-443_S14_L001	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539414v1		GCF_025394145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/145/GCA_025394145.1_ASM2539414v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394145.1/GCA_025394145.1_ASM2539414v1_genomic.fna.gz
GCA_025394175.1	PRJNA749326	SAMN20368194	JAHXWL000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B15-441_S12_L001	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539417v1		GCF_025394175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/175/GCA_025394175.1_ASM2539417v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394175.1/GCA_025394175.1_ASM2539417v1_genomic.fna.gz
GCA_025394185.1	PRJNA749326	SAMN20368195	JAHXWM000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B15-442_S13_L001	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539418v1		GCF_025394185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/185/GCA_025394185.1_ASM2539418v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394185.1/GCA_025394185.1_ASM2539418v1_genomic.fna.gz
GCA_025394315.1	PRJNA749326	SAMN20368188	JAHXWF000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B15-435_S6_L001	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539431v1		GCF_025394315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/315/GCA_025394315.1_ASM2539431v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394315.1/GCA_025394315.1_ASM2539431v1_genomic.fna.gz
GCA_025394415.1	PRJNA749326	SAMN20368185	JAHXWC000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B14-420	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539441v1		GCF_025394415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/415/GCA_025394415.1_ASM2539441v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394415.1/GCA_025394415.1_ASM2539441v1_genomic.fna.gz
GCA_025394515.1	PRJNA749326	SAMN20368178	JAHXVV000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B14-413	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539451v1		GCF_025394515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/515/GCA_025394515.1_ASM2539451v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394515.1/GCA_025394515.1_ASM2539451v1_genomic.fna.gz
GCA_025394615.1	PRJNA749326	SAMN20368172	JAHXVP000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B13-400	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539461v1		GCF_025394615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/615/GCA_025394615.1_ASM2539461v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394615.1/GCA_025394615.1_ASM2539461v1_genomic.fna.gz
GCA_025394695.1	PRJNA749326	SAMN20368166	JAHXVJ000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B13-386	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539469v1		GCF_025394695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/695/GCA_025394695.1_ASM2539469v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394695.1/GCA_025394695.1_ASM2539469v1_genomic.fna.gz
GCA_025394815.1	PRJNA749326	SAMN20368162	JAHXVF000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B12-368	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539481v1		GCF_025394815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/815/GCA_025394815.1_ASM2539481v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394815.1/GCA_025394815.1_ASM2539481v1_genomic.fna.gz
GCA_025395005.1	PRJNA749326	SAMN20368157	JAHXVA000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B10-331	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539500v1		GCF_025395005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/005/GCA_025395005.1_ASM2539500v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395005.1/GCA_025395005.1_ASM2539500v1_genomic.fna.gz
GCA_025394645.1	PRJNA749326	SAMN20368171	JAHXVO000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B13-393	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539464v1		GCF_025394645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/645/GCA_025394645.1_ASM2539464v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394645.1/GCA_025394645.1_ASM2539464v1_genomic.fna.gz
GCA_025394675.1	PRJNA749326	SAMN20368169	JAHXVM000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B13-391	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539467v1		GCF_025394675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/675/GCA_025394675.1_ASM2539467v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394675.1/GCA_025394675.1_ASM2539467v1_genomic.fna.gz
GCA_025394705.1	PRJNA749326	SAMN20368168	JAHXVL000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B13-390	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539470v1		GCF_025394705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/705/GCA_025394705.1_ASM2539470v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394705.1/GCA_025394705.1_ASM2539470v1_genomic.fna.gz
GCA_025394755.1	PRJNA749326	SAMN20368165	JAHXVI000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B12-372	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539475v1		GCF_025394755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/755/GCA_025394755.1_ASM2539475v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394755.1/GCA_025394755.1_ASM2539475v1_genomic.fna.gz
GCA_025394775.1	PRJNA749326	SAMN20368170	JAHXVN000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B13-392	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539477v1		GCF_025394775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/775/GCA_025394775.1_ASM2539477v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394775.1/GCA_025394775.1_ASM2539477v1_genomic.fna.gz
GCA_025394845.1	PRJNA749326	SAMN20368161	JAHXVE000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B12-367	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539484v1		GCF_025394845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/845/GCA_025394845.1_ASM2539484v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394845.1/GCA_025394845.1_ASM2539484v1_genomic.fna.gz
GCA_025394875.1	PRJNA749326	SAMN20368160	JAHXVD000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B12-362	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539487v1		GCF_025394875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/875/GCA_025394875.1_ASM2539487v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394875.1/GCA_025394875.1_ASM2539487v1_genomic.fna.gz
GCA_025395075.1	PRJNA749326	SAMN20368152	JAHXUV000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B3-134_S21	na	latest	Contig	Major	Full	2022/09/23	ASM2539507v1		GCF_025395075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/075/GCA_025395075.1_ASM2539507v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395075.1/GCA_025395075.1_ASM2539507v1_genomic.fna.gz
GCA_025394435.1	PRJNA749326	SAMN20368181	JAHXVY000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B14-416	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539443v1		GCF_025394435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/435/GCA_025394435.1_ASM2539443v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394435.1/GCA_025394435.1_ASM2539443v1_genomic.fna.gz
GCA_025394475.1	PRJNA749326	SAMN20368180	JAHXVX000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B14-415	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539447v1		GCF_025394475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/475/GCA_025394475.1_ASM2539447v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394475.1/GCA_025394475.1_ASM2539447v1_genomic.fna.gz
GCA_025394485.1	PRJNA749326	SAMN20368179	JAHXVW000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B14-414	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539448v1		GCF_025394485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/485/GCA_025394485.1_ASM2539448v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394485.1/GCA_025394485.1_ASM2539448v1_genomic.fna.gz
GCA_025394595.1	PRJNA749326	SAMN20368174	JAHXVR000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B13-402	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539459v1		GCF_025394595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/595/GCA_025394595.1_ASM2539459v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394595.1/GCA_025394595.1_ASM2539459v1_genomic.fna.gz
GCA_025394795.1	PRJNA749326	SAMN20368164	JAHXVH000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B12-370	na	latest	Scaffold	Major	Full	2022/09/23	ASM2539479v1		GCF_025394795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/795/GCA_025394795.1_ASM2539479v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394795.1/GCA_025394795.1_ASM2539479v1_genomic.fna.gz
GCA_025394975.1	PRJNA749326	SAMN20368155	JAHXUY000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B3-137_S24	na	latest	Contig	Major	Full	2022/09/23	ASM2539497v1		GCF_025394975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/394/975/GCA_025394975.1_ASM2539497v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025394975.1/GCA_025394975.1_ASM2539497v1_genomic.fna.gz
GCA_025395855.1	PRJNA749326	SAMN20368150	JAHXUT000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B2-36_S36	na	latest	Contig	Major	Full	2022/09/23	ASM2539585v1		GCF_025395855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/855/GCA_025395855.1_ASM2539585v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395855.1/GCA_025395855.1_ASM2539585v1_genomic.fna.gz
GCA_025395935.1	PRJNA749326	SAMN20368149	JAHXUS000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B2-35_S35	na	latest	Contig	Major	Full	2022/09/23	ASM2539593v1		GCF_025395935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/935/GCA_025395935.1_ASM2539593v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395935.1/GCA_025395935.1_ASM2539593v1_genomic.fna.gz
GCA_025396155.1	PRJNA749326	SAMN20368139	JAHXUI000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=2957-47_S47	na	latest	Contig	Major	Full	2022/09/23	ASM2539615v1		GCF_025396155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/396/155/GCA_025396155.1_ASM2539615v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025396155.1/GCA_025396155.1_ASM2539615v1_genomic.fna.gz
GCA_025396175.1	PRJNA749326	SAMN20368137	JAHXUG000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=2957-45_S45	na	latest	Contig	Major	Full	2022/09/23	ASM2539617v1		GCF_025396175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/396/175/GCA_025396175.1_ASM2539617v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025396175.1/GCA_025396175.1_ASM2539617v1_genomic.fna.gz
GCA_025396255.1	PRJNA749326	SAMN20368133	JAHXUC000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=2740-2w_S15	na	latest	Contig	Major	Full	2022/09/23	ASM2539625v1		GCF_025396255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/396/255/GCA_025396255.1_ASM2539625v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025396255.1/GCA_025396255.1_ASM2539625v1_genomic.fna.gz
GCA_025396305.1	PRJNA749326	SAMN20368132	JAHXUB000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=2740-1w_S14	na	latest	Contig	Major	Full	2022/09/23	ASM2539630v1		GCF_025396305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/396/305/GCA_025396305.1_ASM2539630v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025396305.1/GCA_025396305.1_ASM2539630v1_genomic.fna.gz
GCA_025396355.1	PRJNA749326	SAMN20368130	JAHXTZ000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=2020Jan-HPS-41_S41	na	latest	Contig	Major	Full	2022/09/23	ASM2539635v1		GCF_025396355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/396/355/GCA_025396355.1_ASM2539635v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025396355.1/GCA_025396355.1_ASM2539635v1_genomic.fna.gz
GCA_025396375.1	PRJNA749326	SAMN20368127	JAHXTW000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=1237-50	na	latest	Contig	Major	Full	2022/09/23	ASM2539637v1		GCF_025396375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/396/375/GCA_025396375.1_ASM2539637v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025396375.1/GCA_025396375.1_ASM2539637v1_genomic.fna.gz
GCA_025395715.1	PRJNA749326	SAMN20368154	JAHXUX000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B3-136_S23	na	latest	Contig	Major	Full	2022/09/23	ASM2539571v1		GCF_025395715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/715/GCA_025395715.1_ASM2539571v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395715.1/GCA_025395715.1_ASM2539571v1_genomic.fna.gz
GCA_025395885.1	PRJNA749326	SAMN20368147	JAHXUQ000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B2-33_S33	na	latest	Contig	Major	Full	2022/09/23	ASM2539588v1		GCF_025395885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/885/GCA_025395885.1_ASM2539588v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395885.1/GCA_025395885.1_ASM2539588v1_genomic.fna.gz
GCA_025395775.1	PRJNA749326	SAMN20368153	JAHXUW000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B3-135_S22	na	latest	Contig	Major	Full	2022/09/23	ASM2539577v1		GCF_025395775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/775/GCA_025395775.1_ASM2539577v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395775.1/GCA_025395775.1_ASM2539577v1_genomic.fna.gz
GCA_025395875.1	PRJNA749326	SAMN20368148	JAHXUR000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B2-34_S34	na	latest	Contig	Major	Full	2022/09/23	ASM2539587v1		GCF_025395875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/875/GCA_025395875.1_ASM2539587v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395875.1/GCA_025395875.1_ASM2539587v1_genomic.fna.gz
GCA_025395975.1	PRJNA749326	SAMN20368146	JAHXUP000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=Maria-B2-32_S32	na	latest	Contig	Major	Full	2022/09/23	ASM2539597v1		GCF_025395975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/395/975/GCA_025395975.1_ASM2539597v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025395975.1/GCA_025395975.1_ASM2539597v1_genomic.fna.gz
GCA_025396015.1	PRJNA749326	SAMN20368144	JAHXUN000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=4057-85_S9	na	latest	Contig	Major	Full	2022/09/23	ASM2539601v1		GCF_025396015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/396/015/GCA_025396015.1_ASM2539601v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025396015.1/GCA_025396015.1_ASM2539601v1_genomic.fna.gz
GCA_025396075.1	PRJNA749326	SAMN20368143	JAHXUM000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=4057-84_S8	na	latest	Contig	Major	Full	2022/09/23	ASM2539607v1		GCF_025396075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/396/075/GCA_025396075.1_ASM2539607v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025396075.1/GCA_025396075.1_ASM2539607v1_genomic.fna.gz
GCA_025461025.1	PRJNA749326	SAMN20667751	JAIEYV000000000.1	from large multi-isolate project	na	na	738	738	Glaesserella parasuis	strain=M-B27-638	na	latest	Scaffold	Major	Full	2022/09/28	ASM2546102v1		na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/461/025/GCA_025461025.1_ASM2546102v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_025461025.1/GCA_025461025.1_ASM2546102v1_genomic.fna.gz
GCA_017352275.1	PRJNA707138	SAMN18175488	na	na	na	na	738	738	Glaesserella parasuis	strain=GHP1808	na	latest	Complete Genome	Major	Full	2021/03/14	ASM1735227v1		GCF_017352275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/352/275/GCA_017352275.1_ASM1735227v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_017352275.1/GCA_017352275.1_ASM1735227v1_genomic.fna.gz
GCA_017352295.1	PRJNA707139	SAMN18175496	na	na	na	na	738	738	Glaesserella parasuis	strain=GHP1807	na	latest	Complete Genome	Major	Full	2021/03/14	ASM1735229v1		GCF_017352295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/352/295/GCA_017352295.1_ASM1735229v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_017352295.1/GCA_017352295.1_ASM1735229v1_genomic.fna.gz
